id,limit_bal,sex,education,marriage,age,pay_0,pay_2,pay_3,pay_4,pay_5,pay_6,bill_amt1,bill_amt2,bill_amt3,bill_amt4,bill_amt5,bill_amt6,pay_amt1,pay_amt2,pay_amt3,pay_amt4,pay_amt5,pay_amt6,model_probability,mistrust_score,decision_tag,actual_default
22552,120000.0,2,1,1,34,-2,-2,-2,-2,-2,-2,3755.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07352831848655365,0.6686980416611756,SAFE,1
12966,80000.0,2,1,2,33,0,0,0,0,0,0,60156.0,60309.0,30640.0,15917.0,35608.0,23470.0,5027.0,3000.0,3000.0,20000.0,767.0,1000.0,0.19029327863171622,0.11814024832597969,SAFE,0
29247,10000.0,1,2,2,25,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25641421551663546,0.3067613946593217,SAFE,0
9241,390000.0,2,1,2,29,-2,-2,-1,-1,-1,-1,0.0,0.0,1630.0,1871.0,2400.0,3480.0,0.0,1630.0,1871.0,2400.0,3480.0,1600.0,0.0493587439552338,0.29497661003613646,SAFE,0
39,50000.0,1,1,2,25,1,-1,-1,-2,-2,-2,0.0,780.0,0.0,0.0,0.0,0.0,780.0,0.0,0.0,0.0,0.0,0.0,0.34869741642790636,0.5146269871777139,SAFE,1
13273,80000.0,2,1,2,23,1,-1,2,-1,0,0,-12.0,2321.0,60.0,5182.0,2792.0,189.0,2333.0,0.0,5182.0,0.0,0.0,2597.0,0.3328105913154278,0.23199550426885993,SAFE,0
2873,350000.0,1,1,2,37,-2,-2,-2,-2,-2,-2,316.0,316.0,316.0,466.0,466.0,316.0,316.0,316.0,466.0,466.0,316.0,316.0,0.059257176743643246,0.3193759173128219,SAFE,0
18104,210000.0,1,1,2,38,-1,-1,-2,-2,-2,-1,280.0,0.0,0.0,0.0,0.0,14202.0,0.0,0.0,0.0,0.0,14202.0,2903.0,0.12336163521466503,0.1760947107010861,SAFE,0
9023,60000.0,2,3,1,51,1,-1,-1,-1,-1,-2,0.0,724.0,0.0,785.0,0.0,0.0,724.0,0.0,785.0,0.0,0.0,0.0,0.2954145988846203,0.27672848307928677,SAFE,0
19221,30000.0,2,2,1,47,2,2,2,0,0,0,25893.0,30628.0,29368.0,27769.0,25999.0,26924.0,5501.0,22.0,2000.0,1000.0,2000.0,2039.0,0.622034803371251,0.34894732277059065,SAFE,1
14445,490000.0,1,1,2,28,0,0,0,0,0,0,422483.0,430538.0,392670.0,390031.0,396687.0,404885.0,15358.0,15049.0,14500.0,14000.0,15021.0,10664.0,0.08478865141327485,0.42121270592828913,SAFE,0
3534,130000.0,1,2,2,26,-1,0,0,-1,-1,-1,296.0,1299.0,-1.0,500.0,0.0,936.0,1003.0,0.0,501.0,0.0,936.0,1002.0,0.1534638924931893,0.6273385822930391,SAFE,1
1267,220000.0,2,2,1,32,0,0,0,0,0,0,194961.0,197536.0,203251.0,208355.0,213015.0,217475.0,7200.0,9000.0,10000.0,8000.0,8010.0,8500.0,0.17003962531726768,0.28863753570601164,SAFE,0
23434,190000.0,2,2,2,44,0,0,0,0,0,0,162051.0,168517.0,169675.0,171908.0,153857.0,153988.0,17917.0,7601.0,7602.0,6010.0,6010.0,6001.0,0.1341229711384248,0.17641444912479123,SAFE,0
3989,300000.0,1,3,2,64,-1,-1,-1,-1,-1,-1,1068.0,1168.0,1005.0,1372.0,1610.0,1355.0,1168.0,1005.0,1372.0,1610.0,1355.0,1426.0,0.0963668432171027,0.27721306759621783,SAFE,0
27957,160000.0,2,1,2,29,-1,-1,0,0,0,0,20193.0,3250.0,9244.0,8344.0,5607.0,1289.0,3250.0,6152.0,1000.0,1401.0,0.0,0.0,0.1067175088943798,0.10447932234770792,SAFE,0
17249,20000.0,2,2,1,38,3,4,3,2,2,2,18666.0,18087.0,17517.0,16930.0,18043.0,17156.0,0.0,0.0,0.0,1381.0,0.0,1600.0,0.8215189017849354,0.11343250628230468,SAFE,1
13479,30000.0,1,2,3,43,2,2,2,2,2,2,14870.0,16327.0,16762.0,17182.0,17760.0,17327.0,2000.0,1000.0,1000.0,1000.0,0.0,1000.0,0.5692825949399256,0.49366132306830274,SAFE,1
29109,50000.0,2,3,2,57,2,2,-2,-2,-2,-2,50525.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4085222512437092,0.40716667653390304,SAFE,1
2566,250000.0,2,1,2,30,0,-1,2,0,0,-1,5607.0,9416.0,3421.0,11521.0,20424.0,7467.0,10000.0,0.0,10000.0,10000.0,17771.0,322.0,0.18668006358216283,0.2346593628969718,SAFE,0
16053,30000.0,2,2,1,48,2,2,2,2,2,0,28695.0,29824.0,29066.0,31236.0,29819.0,30058.0,1900.0,0.0,3000.0,0.0,1500.0,2000.0,0.6400755549229512,0.261115830621034,SAFE,1
14980,50000.0,1,2,2,55,2,0,0,0,0,0,21133.0,21793.0,19641.0,15848.0,16026.0,16359.0,1325.0,1506.0,713.0,582.0,600.0,607.0,0.4931879947513583,0.3560233061232428,SAFE,1
19616,50000.0,1,2,2,30,0,0,0,0,0,0,22459.0,48535.0,49350.0,26499.0,21071.0,18713.0,26499.0,2248.0,1332.0,544.0,713.0,3703.0,0.206374502146765,0.1508286580786438,SAFE,0
16975,60000.0,2,2,2,29,2,2,2,2,0,0,40351.0,41387.0,42117.0,41140.0,42110.0,42988.0,2000.0,1685.0,0.0,1655.0,1707.0,1718.0,0.5626327088426039,0.3983225840800347,SAFE,1
1967,90000.0,1,2,1,29,1,1,1,0,0,0,41073.0,43480.0,73960.0,2442.0,48063.0,48186.0,3100.0,1000.0,770.0,48012.0,1756.0,1894.0,0.4242941375764463,0.30456515283983643,SAFE,0
7411,20000.0,1,2,1,52,0,0,0,0,0,0,15768.0,16792.0,18105.0,18157.0,18538.0,19200.0,1285.0,1598.0,650.0,674.0,971.0,580.0,0.31011304096560544,0.30399019948319367,SAFE,0
14777,180000.0,1,2,2,43,0,0,0,0,0,0,106765.0,99297.0,69691.0,71234.0,72930.0,75734.0,10000.0,5000.0,2703.0,3000.0,4013.0,10000.0,0.16423844322195874,0.19007075404747534,SAFE,0
9019,360000.0,2,1,2,31,-1,-1,-1,-1,-1,-1,1041.0,5792.0,1358.0,5209.0,697.0,-4.0,5821.0,1367.0,5220.0,700.0,0.0,934.0,0.09515170118495166,0.2682867400751729,SAFE,0
5001,170000.0,2,3,1,61,1,-2,-2,-2,-1,-1,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.0,0.0,200.0,0.0,0.0,0.22732736857457417,0.21300061339504509,SAFE,0
92,280000.0,2,1,2,39,-1,-1,-1,0,0,-2,7524.0,0.0,3968.0,3868.0,0.0,0.0,0.0,3968.0,0.0,0.0,0.0,0.0,0.10904792007147199,0.19982447405440934,SAFE,0
706,50000.0,1,1,2,26,-1,0,0,0,0,0,15448.0,16392.0,18096.0,18425.0,18619.0,19060.0,1500.0,2000.0,1500.0,1200.0,900.0,1000.0,0.18642306678114828,0.4552140856912831,SAFE,1
27920,80000.0,2,1,2,27,-1,3,2,2,2,0,2127.0,1948.0,1770.0,3104.0,2946.0,2844.0,0.0,0.0,1400.0,0.0,57.0,816.0,0.27248750413780665,0.1967325092347356,SAFE,0
4187,180000.0,1,3,2,46,0,0,0,0,0,0,109114.0,71952.0,16765.0,14611.0,16209.0,25653.0,2835.0,1500.0,1000.0,2000.0,10000.0,20000.0,0.13057160628107645,0.13774962697555446,SAFE,0
20394,170000.0,1,4,1,40,0,0,0,0,0,0,171650.0,171841.0,171014.0,168142.0,169821.0,173014.0,6384.0,7540.0,7540.0,6301.0,6517.0,6035.0,0.15199596827300263,0.17354418588323203,SAFE,0
15470,120000.0,1,2,2,40,2,2,2,2,2,2,58908.0,53306.0,50104.0,43957.0,43401.0,37371.0,1000.0,3000.0,0.0,5000.0,0.0,31000.0,0.550548282178613,0.2878785772379348,SAFE,1
13221,30000.0,1,2,2,25,0,0,0,0,0,0,19955.0,20348.0,18339.0,18794.0,23530.0,23531.0,1338.0,1500.0,1000.0,5000.0,2000.0,24.0,0.24167192746855246,0.27064654728655446,SAFE,0
22720,290000.0,2,5,2,35,0,0,0,0,0,0,33278.0,33694.0,32453.0,27981.0,14096.0,10240.0,1600.0,1700.0,2015.0,2000.0,1000.0,1000.0,0.1045948427610342,0.20604845872372102,SAFE,0
25179,10000.0,2,1,2,22,0,0,0,0,0,0,7302.0,7857.0,8827.0,5622.0,5877.0,7036.0,1330.0,1300.0,1250.0,500.0,1255.0,315.0,0.2450803436467825,0.262531467149624,SAFE,0
15368,60000.0,2,1,1,38,1,-1,3,2,-1,-1,0.0,780.0,780.0,390.0,390.0,390.0,780.0,0.0,0.0,390.0,390.0,87.0,0.44304209699649905,0.47683632513194263,SAFE,0
15144,290000.0,2,1,2,42,-2,-2,-2,-2,-2,-2,768.0,42863.0,2632.0,11767.0,4684.0,3685.0,42863.0,2632.0,11780.0,4684.0,3685.0,4352.0,0.034675280608505034,0.16881772963522826,SAFE,0
17023,80000.0,2,2,2,23,0,0,0,0,0,0,6805.0,8449.0,10303.0,11737.0,10619.0,49872.0,2000.0,2000.0,2000.0,1000.0,40002.0,2009.0,0.19829594106751464,0.20064455135601497,SAFE,0
15954,100000.0,2,1,2,31,1,-2,-1,-1,0,0,0.0,-740.0,740.0,1480.0,1480.0,740.0,0.0,2220.0,1480.0,740.0,0.0,2931.0,0.2526204521313032,0.2715206531040368,SAFE,0
2836,50000.0,1,1,1,27,2,2,2,2,0,0,43333.0,46308.0,47250.0,46192.0,46997.0,48221.0,4000.0,2000.0,0.0,1700.0,2000.0,3600.0,0.6999953485614152,0.27525178892603175,SAFE,1
19259,30000.0,2,1,2,33,3,2,2,2,0,0,21167.0,20529.0,24191.0,23510.0,24813.0,25264.0,0.0,4000.0,0.0,2000.0,1000.0,2000.0,0.7331702455230457,0.32325217568839393,SAFE,1
18924,70000.0,2,2,2,29,0,0,0,0,0,0,20244.0,65072.0,61652.0,62788.0,57325.0,53415.0,50005.0,2312.0,2237.0,2038.0,2000.0,2127.0,0.1606348098296744,0.17345587797889825,SAFE,0
24062,120000.0,1,2,2,27,0,0,0,0,0,0,29344.0,33474.0,29029.0,26523.0,20554.0,19348.0,5053.0,1789.0,2037.0,659.0,802.0,640.0,0.21362939934744682,0.3009082983810848,SAFE,0
6032,330000.0,2,1,2,33,1,-2,-2,-1,2,2,-200.0,-200.0,-200.0,150.0,150.0,350.0,0.0,0.0,350.0,0.0,200.0,0.0,0.20553990268997074,0.31630994895991205,SAFE,0
13665,20000.0,1,2,2,39,0,0,0,0,-2,-2,8799.0,9671.0,11500.0,0.0,0.0,0.0,1171.0,2000.0,0.0,0.0,0.0,0.0,0.2583198461863317,0.31441062050923896,SAFE,0
22092,320000.0,2,2,1,29,0,0,0,0,0,0,34818.0,22718.0,9398.0,10222.0,13791.0,13498.0,1690.0,1500.0,1000.0,3628.0,1041.0,1006.0,0.18269831462308414,0.26597319517888124,SAFE,0
26180,230000.0,2,1,1,35,0,0,-2,-2,-2,-2,22909.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21167114769123346,0.1980541225992094,SAFE,0
8489,180000.0,1,1,2,32,0,0,0,0,0,0,154374.0,153018.0,146396.0,136531.0,138502.0,136665.0,7500.0,7000.0,5000.0,5000.0,6000.0,5137.0,0.19102865832163782,0.20294268095856116,SAFE,0
29880,210000.0,1,2,2,37,0,0,0,0,0,0,18896.0,19777.0,20803.0,21816.0,22250.0,22716.0,1500.0,1350.0,1363.0,797.0,825.0,829.0,0.21163648321974038,0.22706997033984827,SAFE,0
18896,30000.0,2,2,2,28,-1,-1,-2,-2,-2,-2,6731.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10424537991883973,0.19111342054559652,SAFE,0
26011,400000.0,2,2,1,39,-2,-2,-2,-2,-2,-2,52306.0,3638.0,11649.0,24140.0,5803.0,5937.0,3656.0,11713.0,24265.0,7832.0,5966.0,9363.0,0.030785575796429276,0.1829618802325917,SAFE,0
19512,210000.0,2,1,2,29,0,0,0,0,0,0,199251.0,205143.0,192260.0,168511.0,144980.0,153706.0,9025.0,8507.0,5740.0,5128.0,11000.0,0.0,0.14164233963907416,0.305747678057434,SAFE,0
25095,400000.0,1,3,2,63,-1,-1,-1,-1,0,0,52332.0,42898.0,26096.0,396988.0,348029.0,173170.0,42898.0,26099.0,397092.0,7864.0,3785.0,0.0,0.03312011935877083,0.3453926713140984,SAFE,0
20577,90000.0,1,2,2,28,0,0,0,0,0,0,42322.0,43314.0,44354.0,45372.0,46317.0,51292.0,1997.0,2037.0,2055.0,2000.0,5913.0,0.0,0.2247747435184236,0.17548395360908334,SAFE,0
19014,160000.0,2,3,1,31,-2,-2,-2,-2,-2,-2,207.0,565.0,1990.0,0.0,0.0,0.0,565.0,2009.0,0.0,0.0,0.0,0.0,0.050616590713653244,0.7007987618508978,SAFE,1
16013,300000.0,2,1,1,36,1,-2,-2,-2,-1,0,0.0,0.0,0.0,0.0,1894.0,2394.0,0.0,0.0,0.0,1894.0,500.0,4662.0,0.24743775032136966,0.3263352271552758,SAFE,0
6077,120000.0,1,2,2,68,2,2,0,0,0,0,125406.0,123819.0,122209.0,122047.0,122019.0,130079.0,4400.0,4436.0,4370.0,4440.0,12600.0,4500.0,0.5215186175645735,0.5299107045317566,SAFE,1
10002,50000.0,2,2,2,28,-1,-1,-1,-1,-1,-1,780.0,0.0,390.0,390.0,885.0,885.0,0.0,390.0,390.0,885.0,885.0,885.0,0.11359207162260904,0.05161493711782085,SAFE,0
12506,150000.0,2,2,1,37,0,0,0,0,0,0,40680.0,44960.0,45976.0,46890.0,47873.0,48833.0,4960.0,1765.0,1679.0,1739.0,1757.0,1795.0,0.22963200436136974,0.28433428946057937,SAFE,0
21460,330000.0,2,3,1,27,-1,-1,-1,-1,0,0,7098.0,4863.0,906.0,46353.0,2175.0,30824.0,4885.0,906.0,46789.0,10.0,30824.0,6269.0,0.07738640226337663,0.1782333395585125,SAFE,0
5462,190000.0,2,2,1,48,0,0,0,0,0,0,210612.0,206806.0,203803.0,167103.0,163528.0,162555.0,7496.0,9144.0,5972.0,5858.0,6174.0,6047.0,0.157452185027261,0.3437203384097749,SAFE,0
17427,30000.0,2,2,2,39,0,0,0,2,0,0,28144.0,27470.0,30698.0,28981.0,27673.0,27826.0,2000.0,4000.0,0.0,1000.0,1000.0,0.0,0.22023156104734082,0.2575423570240866,SAFE,0
8372,400000.0,1,1,2,34,1,-2,-2,-1,-1,0,-5.0,-5.0,-5.0,1299.0,4374.0,4986.0,0.0,0.0,1304.0,4375.0,1025.0,2952.0,0.2257007286737071,0.36278214926449154,SAFE,0
114,100000.0,2,1,2,24,0,0,0,0,0,0,52128.0,52692.0,54477.0,56076.0,60100.0,59713.0,2000.0,2677.0,3076.0,5080.0,3000.0,2033.0,0.22496113565337722,0.2573919550578111,SAFE,0
28459,160000.0,2,3,1,42,-2,-2,-2,-2,-1,0,0.0,1473.0,1863.0,0.0,112978.0,115357.0,1473.0,1863.0,0.0,119001.0,5000.0,4500.0,0.03779341123735585,0.0805723109709092,SAFE,0
7794,80000.0,2,2,2,26,0,0,0,0,0,0,46738.0,48237.0,49642.0,52052.0,40505.0,41471.0,3001.0,3000.0,3000.0,3000.0,1637.0,2928.0,0.1954980339493725,0.1930554312144058,SAFE,0
4373,400000.0,2,1,1,28,0,0,-2,-2,-1,-1,181178.0,86663.0,62200.0,38000.0,150.0,193.0,4000.0,2000.0,1000.0,150.0,193.0,3690.0,0.104089848257087,0.6961403448122965,SAFE,1
21304,360000.0,1,1,1,51,0,0,0,0,0,0,346225.0,353200.0,337593.0,341528.0,350949.0,355869.0,14562.0,13806.0,12303.0,15005.0,13729.0,7700.0,0.14511385161936338,0.7565489222559091,SAFE,1
23736,230000.0,2,2,2,51,0,0,0,0,0,0,213457.0,226037.0,213682.0,219016.0,172407.0,163690.0,17000.0,10000.0,10000.0,10000.0,10000.0,10000.0,0.11290031629753007,0.2225886410418983,SAFE,0
27887,220000.0,2,1,2,27,0,0,0,-1,-1,-1,66620.0,56611.0,37504.0,9499.0,3679.0,13232.0,16008.0,12000.0,15030.0,10000.0,15000.0,5000.0,0.1274639719187906,0.19137300216669004,SAFE,0
23572,370000.0,2,2,1,44,-2,-2,-2,-2,-2,-2,0.0,1742.0,0.0,0.0,0.0,0.0,1742.0,0.0,0.0,0.0,0.0,0.0,0.05017463038954076,0.32435472625570205,SAFE,0
12190,440000.0,2,1,2,34,-1,-1,0,0,-2,-1,3290.0,4949.0,10065.0,2500.0,0.0,11560.0,4949.0,6020.0,0.0,0.0,11560.0,258.0,0.09248191931060942,0.346803560702519,SAFE,0
18916,80000.0,2,2,1,28,1,-2,-1,-1,-1,0,0.0,146.0,1000.0,2525.0,1498.0,499.0,146.0,1006.0,2525.0,1504.0,1.0,649.0,0.2693417810369833,0.27133107673012585,SAFE,0
15652,90000.0,2,2,1,39,1,2,2,2,0,0,90880.0,87502.0,91442.0,89804.0,87213.0,90441.0,0.0,7300.0,1144.0,3265.0,6788.0,0.0,0.4531269709469273,0.4229532139749303,SAFE,0
1397,180000.0,2,2,2,24,1,2,2,2,2,2,108580.0,105403.0,112073.0,111345.0,98404.0,102460.0,0.0,8564.0,4000.0,0.0,7414.0,0.0,0.36120779608326975,0.5384080774770035,SAFE,1
13063,50000.0,2,3,2,48,0,0,0,0,0,0,45163.0,25870.0,28027.0,28007.0,28770.0,28929.0,1500.0,3000.0,1200.0,1200.0,1162.0,1000.0,0.17381176059468495,0.1267891994565797,SAFE,0
22790,240000.0,2,3,1,35,0,0,0,0,0,0,238166.0,236686.0,186613.0,189470.0,119525.0,121178.0,8522.0,9100.0,8244.0,5000.0,5000.0,4011.0,0.1038572145934204,0.6480009489515454,SAFE,1
29492,320000.0,1,1,2,31,1,-2,-2,-2,-2,-2,-6029.0,-9119.0,-46127.0,-50616.0,-53007.0,-94625.0,185.0,28.0,12.0,208.0,8.0,14.0,0.2001405736795678,0.7681172094129479,SAFE,1
26220,100000.0,2,2,2,38,0,0,0,0,0,0,96707.0,89842.0,82669.0,70018.0,57847.0,43618.0,4070.0,4025.0,2511.0,1523.0,1292.0,1236.0,0.16438474339605563,0.2634548412934781,SAFE,0
15104,420000.0,1,1,2,35,0,0,0,0,0,0,168182.0,163177.0,149406.0,136292.0,128344.0,120582.0,15000.0,6000.0,5000.0,10000.0,10000.0,10000.0,0.13442464252225156,0.2559920492026311,SAFE,0
11989,360000.0,2,1,2,32,1,-2,-2,-1,-1,-1,0.0,0.0,0.0,499.0,1113.0,392.0,0.0,0.0,499.0,1113.0,392.0,455.0,0.20462112889480025,0.329407533162767,SAFE,0
5976,50000.0,2,2,2,24,0,-1,-1,0,0,-2,14814.0,9631.0,36631.0,29150.0,0.0,0.0,10755.0,36671.0,583.0,0.0,0.0,0.0,0.11786510014391377,0.1011620800469566,SAFE,0
7232,180000.0,1,2,1,45,0,0,0,0,0,0,119109.0,119166.0,121661.0,122244.0,119536.0,109210.0,6000.0,6000.0,5000.0,4200.0,3862.0,3887.0,0.2253807446140037,0.2985839673650615,SAFE,0
21992,150000.0,2,1,2,29,-1,2,-1,-1,0,0,2599.0,1530.0,390.0,1366.0,780.0,0.0,0.0,390.0,1366.0,0.0,0.0,431.0,0.18383767408194462,0.21713938333623853,SAFE,0
2326,50000.0,1,3,2,52,0,0,0,0,0,0,47479.0,49344.0,19596.0,19194.0,19201.0,19199.0,29456.0,1300.0,675.0,694.0,704.0,798.0,0.1661230019090755,0.2047915779091156,SAFE,0
25579,260000.0,2,1,2,37,-2,-1,-1,-1,-1,-1,3821.0,1316.0,2609.0,1017.0,1012.0,959.0,1316.0,2609.0,1017.0,1012.0,959.0,935.0,0.06310679389925496,0.23925656470458523,SAFE,0
266,150000.0,2,2,1,25,-1,-1,-2,-1,-1,-1,6156.0,0.0,0.0,316.0,316.0,316.0,0.0,0.0,316.0,316.0,316.0,316.0,0.11995688080189935,0.2960903129376573,SAFE,0
23922,50000.0,1,3,2,23,0,0,-2,-2,-2,-2,4332.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18705749040556235,0.24781687722890874,SAFE,0
15414,360000.0,2,1,1,51,-2,-2,-2,-2,-2,-2,1495.0,1117.0,7062.0,-3.0,1178.0,-2.0,1120.0,7065.0,0.0,1181.0,0.0,1758.0,0.05695027349343651,0.24604458333599274,SAFE,0
16232,480000.0,2,2,2,34,0,0,0,0,0,0,489305.0,479927.0,471639.0,375196.0,285319.0,209218.0,18231.0,20010.0,13013.0,11209.0,9010.0,162510.0,0.029129628151229183,0.8114243386781972,SAFE,1
9623,20000.0,1,2,1,45,-2,-2,-2,-2,-2,-2,1651.0,0.0,390.0,390.0,780.0,0.0,0.0,390.0,390.0,780.0,0.0,0.0,0.08520185274862248,0.13604906679649884,SAFE,0
15423,500000.0,2,1,2,54,0,0,0,0,0,0,260356.0,253580.0,239479.0,200081.0,185130.0,168868.0,18609.0,9800.0,6610.0,6000.0,6000.0,5000.0,0.09087703654376468,0.2722001886234223,SAFE,0
28949,270000.0,2,2,2,39,-2,-2,-2,-2,-2,-2,3073.0,1816.0,1163.0,1582.0,0.0,1320.0,1816.0,1163.0,1582.0,0.0,1320.0,717.0,0.04209556572999939,0.23304152688429766,SAFE,0
26819,160000.0,1,1,2,29,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2633011417894463,0.5781241319751418,SAFE,1
8963,350000.0,1,3,1,31,0,0,0,0,0,0,232501.0,231747.0,197689.0,207984.0,183208.0,190436.0,20000.0,20023.0,20014.0,20000.0,20000.0,20000.0,0.09048072956294578,0.23555469982504118,SAFE,0
391,350000.0,1,1,1,38,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2870061496018767,0.48907918883299717,SAFE,0
14794,20000.0,1,1,2,25,2,2,4,4,3,2,2902.0,6888.0,7638.0,7388.0,6991.0,33327.0,4200.0,1000.0,0.0,0.0,27150.0,900.0,0.6913258456529792,0.2330137106357221,SAFE,1
26774,50000.0,1,2,2,25,2,2,2,2,2,-2,61143.0,58394.0,52805.0,52546.0,8959.0,9812.0,3000.0,0.0,1489.0,51285.0,1000.0,368.0,0.5393531224258277,0.4159824231571613,SAFE,1
27912,180000.0,2,2,1,26,-1,0,0,2,-1,-1,31540.0,5080.0,9227.0,3235.0,2655.0,7251.0,5000.0,9000.0,0.0,2668.0,7251.0,13365.0,0.11959665011870099,0.16253547421117095,SAFE,0
23986,50000.0,1,2,2,37,0,0,0,0,0,0,16029.0,17039.0,18064.0,19076.0,19453.0,19862.0,1281.0,1306.0,1318.0,695.0,721.0,1018.0,0.24391496341286203,0.4602171004956175,SAFE,1
21858,210000.0,2,3,1,27,0,0,-2,-1,-1,-2,4700.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.0,1008.0,0.0,0.0,0.0,0.175923149125942,0.20337002094892195,SAFE,0
22730,70000.0,2,2,1,40,-1,-1,2,-1,-1,-1,390.0,780.0,390.0,390.0,780.0,0.0,780.0,0.0,390.0,780.0,0.0,0.0,0.16110160963931647,0.16647005869196646,SAFE,0
17223,120000.0,2,1,2,26,0,0,0,0,0,0,103452.0,104546.0,105326.0,111987.0,112652.0,114337.0,4000.0,4000.0,10000.0,4000.0,5000.0,4200.0,0.1986233590784044,0.25341524052153647,SAFE,0
8449,700000.0,2,2,2,28,0,0,0,0,0,0,16262.0,12219.0,9861.0,6384.0,5126.0,2680.0,2192.0,2015.0,1005.0,1009.0,1000.0,1000.0,0.11765088799592115,0.4184058776285405,SAFE,0
29906,50000.0,1,3,1,30,1,2,2,0,0,0,17479.0,18195.0,17614.0,18630.0,19000.0,19421.0,1300.0,0.0,1310.0,680.0,727.0,6000.0,0.47872429710959746,0.40296897165149975,SAFE,1
3331,50000.0,1,2,2,29,1,2,0,0,0,0,49612.0,48546.0,49157.0,49890.0,48941.0,49940.0,0.0,1900.0,1333.0,0.0,999.0,0.0,0.43853741249334954,0.35473726814428763,SAFE,0
23256,260000.0,2,3,2,40,0,-1,-1,-2,-2,-2,260.0,3000.0,0.0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0.12578058557914482,0.2751065846338507,SAFE,0
5542,50000.0,1,3,1,29,1,2,0,0,0,0,22446.0,21799.0,23130.0,24432.0,26862.0,29244.0,0.0,1698.0,2000.0,3000.0,3000.0,5000.0,0.45534252514586215,0.365169209935586,SAFE,0
22415,60000.0,2,2,1,37,1,2,2,2,2,2,49335.0,48241.0,52222.0,52777.0,51332.0,55489.0,0.0,4763.0,2000.0,0.0,5000.0,2000.0,0.47311161727837514,0.527364460524236,SAFE,1
22753,200000.0,2,2,2,34,0,0,0,-1,-1,-1,205362.0,177755.0,3455.0,1078.0,1598.0,171700.0,5504.0,1526.0,1078.0,1598.0,173026.0,6000.0,0.06483706880821787,0.1858827546356111,SAFE,0
12022,80000.0,1,3,1,52,1,2,2,2,2,2,13701.0,13034.0,4119.0,2705.0,2855.0,1411.0,0.0,1200.0,0.0,1411.0,0.0,390.0,0.4935571092436755,0.40961158134057174,SAFE,1
23559,290000.0,2,2,2,34,0,0,0,0,0,0,25530.0,37737.0,29636.0,24104.0,33814.0,32530.0,15035.0,1539.0,1290.0,10000.0,5000.0,3000.0,0.15061488468946593,0.19558558990159702,SAFE,0
17332,30000.0,2,3,1,48,0,0,0,0,0,2,14834.0,15844.0,18883.0,17901.0,19241.0,18794.0,1261.0,3300.0,1301.0,1641.0,0.0,860.0,0.22716964649636578,0.7292132012800964,SAFE,1
1369,180000.0,2,2,2,27,2,2,2,2,0,0,126195.0,127881.0,128491.0,124080.0,126154.0,130064.0,6000.0,4575.0,0.0,4600.0,6000.0,3100.0,0.4929247751439899,0.41458601643459486,SAFE,0
20520,50000.0,1,1,2,26,0,0,0,0,0,0,43226.0,19278.0,18403.0,19369.0,20094.0,17934.0,1300.0,1300.0,1300.0,1000.0,1000.0,1000.0,0.24859783278572356,0.17080413821041096,SAFE,0
15453,120000.0,1,1,2,27,0,0,2,0,0,0,75896.0,77931.0,79384.0,81367.0,82321.0,84336.0,3900.0,3300.0,3900.0,3200.0,3500.0,3500.0,0.26297299506047594,0.28876789694109145,SAFE,0
18198,80000.0,1,2,2,33,-1,-1,-1,-1,-1,-1,32394.0,23160.0,31484.0,396.0,3832.0,3867.0,23185.0,31610.0,396.0,3832.0,3867.0,1500.0,0.06751025049912278,0.05002756471953711,SAFE,0
7256,210000.0,2,1,1,54,0,0,0,0,0,-1,16355.0,18063.0,18077.0,14113.0,7049.0,2026.0,3000.0,2000.0,3000.0,150.0,2026.0,1026.0,0.263246227308932,0.2960967379499226,SAFE,0
8451,380000.0,1,1,2,30,0,0,0,0,0,0,192132.0,148842.0,177842.0,120027.0,97256.0,108213.0,10123.0,50434.0,7132.0,11068.0,20050.0,35925.0,0.0750578411873343,0.21319838688774553,SAFE,0
27227,320000.0,1,1,1,33,-2,-2,-2,-2,-2,-2,1877.0,4094.0,4664.0,3878.0,22483.0,4097.0,4114.0,4687.0,3985.0,22595.0,4117.0,5838.0,0.060319697003920224,0.1565831561037479,SAFE,0
20250,40000.0,2,2,1,52,-2,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,3500.0,0.0,0.0,0.0,0.0,0.0,0.06958814559318327,0.09960100926458064,SAFE,0
